"","screenName","text","retweet_count","favorite_count","score","absolute_score","lon","lat"
"522","designingtherow","I think @Starbucks knows I‚Äôm here! 2 client songs played back to back Ì†ΩÌπåÌ†ºÌøºÌ†ΩÌ≤ïÌ†ºÌæ∂ @WillieWatsongs and a throwback @sarahjarosz to ‚ÄúEdge Of A Dream‚Äù",0,1,0,0,-86.7816016,36.1626638
"529","DGonzo42","Thanks @Starbucks #GiveGood https://t.co/7oLRdnCklz",0,0,0,0,-87.6297982,41.8781136
"531","Di4chin","@Starbucks Awesome! I have to try it sometime.",0,0,1,1,-119.4179324,36.778261
"532","Di4chin","RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. Ì†ΩÌ∏ã
#ChickenCapresePanini https://t.co/VoBkH8uheM",71,0,0,0,-119.4179324,36.778261
"533","diamondcreo","So I thought the Caramel Br√ªl√©e Latte was my favorite holiday drink @Starbucks , but Jesus no! Just tried the Snick‚Ä¶ https://t.co/3xtK83fHTz",0,0,1,1,-84.9877094,32.4609764
"538","DisneySprings","Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Gre‚Ä¶ https://t.co/wnJ70ovDR5",15,47,1,1,-81.5386842,28.3936186
"540","DiversityInc",".@Amazon, @Twitter, @LinkedIn, @Starbucks, @Qualcomm, the #DITop50 survey is open! Over 1,800 companies competed la‚Ä¶ https://t.co/EeH1ZBwKSM",0,0,0,0,-74.6672226,40.3572976
"543","DKim805","Feel bad for #smallbusiness all around the country who have been unfairly treated by #starbucks #corporategreed. Th‚Ä¶ https://t.co/5oxzr2xaJw",0,0,-2,2,-118.8375937,34.1705609
"544","dlfoster22","RT @A_Klein09: Thank you for @Starbucks #SPARKLE @RebeccaFoster50 @dlfoster22 https://t.co/35QAlxeTkv",1,0,2,2,-121.7405167,38.5449065
"545","DLovato_updates","RT @Ember_Tech: In the spirit of giving during the holidays, @ddlovato stopped by @starbucks in Chicago to surprise fans with her favorite‚Ä¶",22,0,2,2,-106.7479059,32.2787745
"546","Dmavila5","RT @HealthRanger: Pfizer, #Pepsi, #Starbucks and the owner of Burt‚Äôs Bees all give money to fund baby organ harvesting. https://t.co/PXDOjh‚Ä¶",160,0,0,0,-85.6023643,44.3148443
"548","dollfacevanessa","RT @TheMagMile: CHICAGO! Head to @Millennium_Park at 2PM today for a chance to win a $20 @Starbucks gift card! 1,000 gift cards will be up‚Ä¶",1,0,1,1,-87.6297982,41.8781136
"549","DomBober","Ways to win my heart: get me a grande vanilla sweet cream cold brew from @Starbucks. Ask for extra sweet cream if u‚Ä¶ https://t.co/G0gwf7IbDM",0,0,2,2,-74.4056612,40.0583238
"553","DoriSolomon1","@Starbucks please make your coffee hotter.  Thank you.",0,0,1,1,-77.0368707,38.9071923
"555","doublebammie","EVERYONE has the right to speak their native language ! Are u kidding me ? This whole video has me so pissed. Annie‚Ä¶ https://t.co/PV678KHZfL",24,38,1,1,-92.7573431,44.9716549
"556","dpantry","RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma‚Ä¶",15,0,1,1,-81.655651,30.3321838
"557","drcwallace","First day of the MoCo @Starbucks! Exciting. https://t.co/jitV9qBdU7",0,0,1,1,-80.0131374,33.1960027
"559","drewwolff","RT @Starbucksnews: Wounded veterans, @davidvobora bring holiday cheer as part of @Starbucks #GiveGood squad https://t.co/k35rfEO027",31,0,1,1,-122.3320708,47.6062095
"560","drjbenner","@Starbucks why can‚Äôt I use my rewards at a franchise location? 315 S 4th St, Louisville, KY 40202",0,0,0,0,-86.0085955,40.0455917
"561","droopydog500","@Starbucks why does 4885 mcknight road, pittsburgh never have eggnog???",0,0,0,0,-79.9958864,40.4406248
"562","DrVieBee","@Starbucks this is basically a cup of water at this point https://t.co/AheQ170GIT",0,0,0,0,-84.1916069,39.7589478
"563","DrZaino","This is the reason you‚Äôre addicted to @starbucks https://t.co/WBrTGuP5rz",0,0,-1,1,-99.9018131,31.9685988
"564","dsamaddar","@Iainwyn @Starbucks @DunkinDonuts Okay where's the photo of this?",0,0,0,0,-112.1273305,36.0582567
"568","DZUNTRUTREASURE","BAE TREATING ME TO #STARBUCKS BEFORE MOBILE #FREESTYLEBRAID Ì†ΩÌ∏ò",0,1,0,0,-97.723919,30.257146
"569","EachScape","After L'Oreal &amp; Victoria's Secret, Strarbucks embraces Alibaba retail Technology suite. --&gt; Learn more :‚Ä¶ https://t.co/7YiG4IIker",1,1,0,0,-74.0059728,40.7127753
"570","EastSanJose","RT @SomosMayfair: Thank you to our local @Starbucks, for taking time out of their day to recognize SOMOS as part of their #ProjectGiveGood‚Ä¶",2,0,1,1,-121.8202035,37.3262122
"571","Eating_So_Good","RT @HEARTDEFENSOR: ugh thank you @PaulyDavid for my new tumblers I‚Äôve literally been looking for these at every @Starbucks I go to Ì†ΩÌ∏≠Ì†ΩÌ∏© https‚Ä¶",163,0,0,0,-115.1398296,36.1699412
"572","Eating_So_Good","RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. Ì†ΩÌ∏ã
#ChickenCapresePanini https://t.co/VoBkH8uheM",71,0,0,0,-115.1398296,36.1699412
"575","EcSellInstitute","‚òïÔ∏è There's one thing you may like more than your @Starbucks coffee Ì†ΩÌ±â This inspirational book review Ì†ΩÌ≥ùÌ†ΩÌ≥ò ""3 Key Takea‚Ä¶ https://t.co/zJ7omG4zJg",0,1,0,0,-96.6851982,40.8257625
"577","EddieSpuhghetti","@Starbucks will you finally be brewing with organic rain water in 2018?",0,1,0,0,-118.3617443,34.0900091
"588","ElenaMCabrera","The snickerdoodle hot chocolate @Starbucks is the fucking bomb ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è",0,0,-1,1,-119.4179324,36.778261
"591","Elianastar","Random Act of Kindness = act of kindness to stranger RANDOMLY #Reason4Season #GiveGood #Starbucks",0,0,0,0,-123.8264512,46.5180824
"592","eliesther42","My boss asked me to pick her up a drink from Starbucks and when I said what size she said ""verde"" then I had to tel‚Ä¶ https://t.co/6YVixjU8ri",0,3,0,0,-79.9142319,40.4299515
"593","EliseMStone","Anyone who knows knows my favorite is @Starbucks coffee. Pike Place brewed at home, cinnamon dulce latte at the sto‚Ä¶ https://t.co/17GnU35QVy",0,1,1,1,-111.0937311,34.0489281
"594","ElizabethanM","RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU",44,0,1,1,-99.9018131,31.9685988
"595","elizabethirmaa","We can do better than this @Starbucks #AllegedPolarBear https://t.co/PhsuJ2xcVf",0,0,1,1,-118.3468303,34.1553065
"596","ElizabethsSturm","Today's Kindness act was to pay for another person's coffee order so I took my dog to @Starbucks . He got a puppucc‚Ä¶ https://t.co/9ZuvYjLehu",0,1,1,1,-88.0895061,41.6475306
"597","ElizrdbthSpeaks","@Starbucks i'll try that some time. thx! ‚òïÔ∏è",0,0,0,0,-76.3036051,36.860402
"598","EllaMcC","@Starbucks Who coded &amp; set up #StarbucksforLife this year? It can't even add 1+1. Refreshing, clearing cache loses turns. I quit.",0,0,0,0,-76.6121893,39.2903848
"599","elmercc","@TweetsByCollin @Starbucks I'm just trying to be basic for the holidays and they're making it so hard Ì†ΩÌ≤ÅÌ†ºÌøª‚Äç‚ôÇÔ∏è",0,1,0,0,-86.7816016,36.1626638
"600","elmercc","Dear @Starbucks, On two separate occasions in two different cities I have attempted to get a peppermint mocha. Only‚Ä¶ https://t.co/Z65H6lV0wJ",0,2,0,0,-86.7816016,36.1626638
"601","elnoraw","RT @EmilyRodmell: Thank you @Starbucks for the Christmas gift of making a new door that opens from the SB directly into our office building‚Ä¶",1,0,1,1,-73.1709604,44.4669941
"602","ElonDining","Stop by and see the Acorn crew once more before break for a delicious @starbucks coffee! #coffee https://t.co/LDJ8nDvocm",0,1,0,0,-79.5115433,36.0982762
"609","elysia_p","I met a family that we adopted for Christmas this year. Teaching my family to do for others  @Starbucks #GiveGood",0,0,0,0,-78.7811169,35.79154
"610","Ember_Tech","In the spirit of giving during the holidays, @ddlovato stopped by @starbucks in Chicago to surprise fans with her f‚Ä¶ https://t.co/7kYJIXxuPi",22,49,1,1,-118.2436849,34.0522342
"611","emily_ryne","When your @Starbucks drink cost you $3.66 but you just got 61 stars off the order Ì†ΩÌ∏çÌ†ΩÌ∏çÌ†ΩÌ∏ç #hellofreedrink",0,0,0,0,-85.7584557,38.2526647
"612","EmilyKozel","@rachieexoxx @Starbucks Too many people still haven‚Äôt &amp; it baffles me. I actively search for opportunities to get free things Ì†ΩÌ∏Ç",0,0,0,0,-80.8600736,35.4868032
"616","empressofwine","Amazing service at #starbucks #yyc. Thank you to Willco for going beyond my expectations! #coffee #creekside https://t.co/xrlYk6lHMI",0,0,2,2,-114.0708459,51.0486151
"617","EngagedCulture","RT @MASERGY: .@Starbucks free #wifi caught secretly mining #cryptocurrency! https://t.co/KpDLAegof0 #Tech #Privacy https://t.co/RP5DOF5GRU",44,0,1,1,-96.6988856,33.0198431
"619","eqtr8er","RT @kron4news: VIDEO: Woman gets angry at #WalnutCreek #Starbucks customers for speaking Korean https://t.co/SbYZibZWzw",14,0,-1,1,-119.4179324,36.778261
"620","eqtr8er","RT @DorisLin: Who is this #racist woman in @Starbucks, in #WalnutCreek #California? 

Someone must know who she is.

https://t.co/YEXGv7Ocri",3,0,-1,1,-119.4179324,36.778261
"621","eqtr8er","RT @RONTHINKblog: Three cheers to these Walnut Creek, CA @starbucksprtnrs for how well they handled this racist customer. #Starbucks 
https‚Ä¶",2,0,0,0,-119.4179324,36.778261
"622","eqtr8er","RT @annalynn: This happened in our/my backyard and it makes me sad. I‚Äôm glad the @Starbucks employee handled the situation the way they did‚Ä¶",2,0,0,0,-119.4179324,36.778261
"624","ericwilborn","@___BeeRY @Starbucks thanks for the heads up!
unfortunately I'm at work, about 45 minutes away..",0,0,1,1,-89.3985283,40.6331249
"625","erika1968","Don‚Äôt ever go to the Starbucks at Metrowest. Order is always wrong and they never have your mobile order ready.‚Ä¶ https://t.co/y1R81NoQv9",0,0,0,0,-81.5157535,27.6648274
"626","Erin_DeBorba","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-119.2290316,34.274646
"627","Erin_Lantz",".@Starbucks‚Äô CEO Kevin Johnson speaking at @WAFDbank CEO Forum with @BradGoodeNews: Key to successful transition fr‚Ä¶ https://t.co/GVbqCnqAhb",2,3,1,1,-122.3320708,47.6062095
"628","erinksmithson9","RT @Starbucks: Dreams do come true. Our first store in #DowntownDisney. http://t.co/K2JIIhhuB1",5581,0,0,0,-120.7401385,47.7510741
"632","esthers_kitchen","@Starbucks Hi @Starbucks! Thoinks for your reply. Justin‚Äôs Classic Almond Butter is tasty. For those folks who can‚Äô‚Ä¶ https://t.co/BdomHPzTHh",0,0,1,1,-79.9838061,43.4881366
"637","EVERYTHlNGSFINE","@Starbucks I‚Äôm vegan and not really a fan of the almond butter, and the hazelnut is waaaay too sweet :/",0,0,1,1,-87.9301134,42.9308255
"638","EVERYTHlNGSFINE","@Starbucks If you could at least replace it with more vegan food options that would be cool",0,0,1,1,-87.9301134,42.9308255
"639","EWerner","@Starbucks your Reserve store in Palm Springs is the WORST! Waiting for 15 minutes to have an americano made. Try harder",0,0,-1,1,-71.2923877,42.296797
"643","F12Net","Our Edmonton office hosted a Christmas ""Whatever"" Contest! Congratulations to our winner Andrew Michaud!‚Ä¶ https://t.co/2dN5y8MfZu",1,1,2,2,-113.4909267,53.544389
"644","faizi_zie","RT @thisisinsider: Welcome to the largest @Starbucks in the world ‚òïÔ∏è https://t.co/ib0ZO3PXc5",139,0,1,1,-86.7816016,36.1626638
"647","FarmFairyCrafts","U.S. Fast-Food Meat Still Mostly Raised on Antibiotics: https://t.co/VDxYOLlIMD  It's Time for a Change!  @ReutersBiz @Starbucks",0,0,0,0,-97.7430608,30.267153
"648","fathurlutfi","RT @thisisinsider: Shangai is home to the largest @Starbucks in the world ‚òïÔ∏è Ì†ºÌºè https://t.co/d3Ht97bsrU",60,0,0,0,-113.9648746,35.2665479
"652","FerrisStarbucks","RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. Ì†ºÌæÅ https://t.co/mss‚Ä¶",63,0,0,0,-85.4836557,43.6980782
"654","fiberopticquill","RT @WhatsTrending: Video: A woman gets kicked out @Starbucks for being racist.
https://t.co/isXKQN6dTZ https://t.co/gbzYk18jeY",3,0,0,0,-77.0287949,38.8983313
"656","FisherWritesMLB","no_chance01 (thanks @VinceMcMahon ) and then CoraxialRaven (h/t @WhiteWolfGamin )and then far more normal, mfisher6‚Ä¶ https://t.co/HTwGsrdySY",0,0,0,0,-96.7969879,32.7766642
"657","fixtoddlovato","RT @justcatchmedemi: Starbucksnews: .@ddlovato delighted fans and customers with gifts from #Starbucks in the Windy City for her Jingle Bal‚Ä¶",52,0,2,2,-81.4735257,28.4720521
"658","fixtoddlovato","RT @justcatchmedemi: Ember_Tech: In the spirit of giving during the holidays, @ddlovato stopped by @Starbucks in Chicago to surprise fans w‚Ä¶",48,0,1,1,-81.4735257,28.4720521
"661","fleuryg1rl","@Starbucks @veeveeinn What I do miss online is seeing the different coffees and their descriptions. Couldn't you co‚Ä¶ https://t.co/khxICMUnsf",0,0,-1,1,-79.9958864,40.4406248
"662","floweryflesh","RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!",901,0,0,0,-79.7839262,35.4398606
"664","FlyingRich","RT @imnoah: Hi @Starbucks @StarbucksAr did you know that your in-store wifi provider in Buenos Aires forces a 10 second delay when you firs‚Ä¶",3340,0,-1,1,-73.097568,40.7898451
"665","fmeh83","RT @Starbucks: Protein-packed, fresh &amp; inspired.
No assembly required. Ì†ΩÌ∏ã
#ChickenCapresePanini https://t.co/VoBkH8uheM",71,0,0,0,-89.3985283,40.6331249
"666","foIieeadeux","RT @Starbucks: @bst_wrst_thng #whatsPetedrinking? We have some thoughts. 
‚úÖIced Coffee with Milk
‚úÖIced Caramel Macchiato
‚úÖVanilla Sweet Cre‚Ä¶",21,0,1,1,-97.7280066,30.2395789
"667","FortiusCentre","The Fortius extreme home makeover #gingerbread challenge is on display! Amazing creations by our staff and partners‚Ä¶ https://t.co/utuJErbSqv",4,11,1,1,-122.9805104,49.2488091
"672","francaselles","@TryVeg @Starbucks ...with no sugar, whole flours, no natural flavors, absolutely cruelty free and plant-based. https://t.co/SWUc9W3YsX",0,0,0,0,-121.2907796,37.9577016
"677","Fsmh2","I'm at @Starbucks in Al Khobar https://t.co/qtTWCSmygH",0,0,0,0,-86.8598479,37.945776
"678","FullBellyLaughs","Who's got the freshest java? We got answers. Listen now https://t.co/Vy3C2lGEof #trypod #coffee @Starbucks‚Ä¶ https://t.co/6jD1nfbOuv",1,2,1,1,-75.1652215,39.9525839
"679","fuzzybabba","@JD_Johnston1 @StarbucksCanada @Starbucks sounds like a yummy day!",0,0,1,1,-74.0059728,40.7127753
"682","GameofRealLife","The clock is ticking!  Now is the time to visit our Facebook page and check out the Holiday Online Auction for all‚Ä¶ https://t.co/02XqpXkgdW",0,0,0,0,-95.3698028,29.7604267
"684","garymfreedman","Kudos to #starbucks and my city of #walnutcreek for taking action. Watch Starbucks Customer Removed After Telling P‚Ä¶ https://t.co/VQeyMUDTCS",0,0,1,1,-122.0651819,37.9100783
"686","gayoliverr","RT @alijog: ‚ú®GIVEAWAY TIME!‚ú®
@falloutboy fans want to know what @petewentz gets at @Starbucks! Whether he reveals his order or not (no pres‚Ä¶",46,0,1,1,-81.398669,30.276552
"688","gdimar","I've worked for @starbucks for 13 years... just trying to figure out when they lost their heart.",0,1,0,0,-82.5514869,35.5950581
"689","gemdrgn1","Thank you @Starbucks #VerismoSupport for replacing my #Verismo! You're all amazing in the speed it was delivered an‚Ä¶ https://t.co/BRiiCsbvHU",0,0,2,2,-118.2436849,34.0522342
"690","GeniaGazman",".@starbucks Your hardworking employees are bleeding tips because you are using outdated point of sale technology.  #ShameOnYou",0,0,-1,1,-83.3763218,42.4644795
"691","Geochi1","All I want for Xmas... #starbucks #coffee https://t.co/m8jtjou99x",0,0,0,0,-87.9403418,41.8994744
"692","GerlieGeslani","Matcha Green Tea Latte @Starbucks https://t.co/dxRCJmoGCG",0,1,0,0,-74.0059728,40.7127753
"693","GetTriggeredBot","RT @MorganDanyi: I feel so triggered when @Starbucks sends me bonus star notifications https://t.co/UBdocvcD4H",1,0,1,1,-79.9358202,37.294888
"694","GFolgueiras","RT @DisneySprings: Need a caffeine boost? Try a limited time beverage from @Starbucks like the ""OB One Cannoli"" Frappucino or ""The Green Ma‚Ä¶",15,0,1,1,-81.7728543,28.5494447
"695","gigglingone","How does @starbucks not have fat free milk? Send someone over to the store 100 yards away to buy some!!!!! Ugh.",0,0,-1,1,-122.272747,37.8715926
"696","gillianrhayes","RT @teamkids: The Team Kids Bus is loaded w/ 100s of stuffed teddy bears and puppy dogs thanks to @Starbucks! @ABC7 @ABC7JulieSone https://‚Ä¶",2,0,0,0,-117.8265049,33.6845673
"702","gladthisended","Kudos to @Starbucks for immediately rectifying the situation. Refund on its way.  Customer Service on point! Thanks‚Ä¶ https://t.co/wE2NgVlaRd",0,0,3,3,-122.293165,47.845864
"704","GodFamilyBeer","Back before #NetNeutrality was repealed, @Starbucks would fill my drink all the way to the top...

#thanksTrump https://t.co/eow3WuEPCJ",0,2,0,0,-77.0368707,38.9071923
"707","good_wifey","RT @good_wifey: RANDOM: Anyone have #Starbucks Star sticker codes from their coffee that they don't want/need? I'm collecting. DM me! #Wedn‚Ä¶",1,0,0,0,-97.680328,30.4898809
"708","GordonWerner","@DBMcWeeberton @AjaxBell @jseattle @Starbucks ahh yes ... that was the one.",0,0,0,0,-122.3320708,47.6062095
"709","gracieberecsky","RT @justcatchmedemi: BrennaDemands: After an emotional vigil for #SandyHook last night, ran into @ddlovato in Chicago at @Starbucks! She sa‚Ä¶",49,0,0,0,-95.712891,37.09024
"710","GradysColdBrew","Laird pointed to the release of brew-at-home kits by Starbucks and Dunkin‚Äô Donuts. ‚ÄòWe are extremely proud of our i‚Ä¶ https://t.co/ZlEOtkYz9T",1,6,1,1,-73.8648268,40.8447819
"711","GrandRotunda","RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. Ì†ºÌæÅ https://t.co/mss‚Ä¶",63,0,0,0,-76.6121893,39.2903848
"712","GreenhousEfect","JUST CALL THE #SHOW @ 1-800-449-8255 #ClarkTheShark #clarkTheSharkshow https://t.co/rewDqOXGJ0 Can you tell me wher‚Ä¶ https://t.co/m4JgrjpGB0",0,0,0,0,-118.3286614,34.0928092
"713","griffitn","@MikeLoBurgio @Starbucks Many of us in Canada and around the world watch in horror as the systemic US racism is emboldened by Trump.",0,0,0,0,-123.3656444,48.4284207
"715","growthmktg1","RT @MSweetwood: The #retailers with the most outlets in the US ‚Ä¢ @SUBWAY tops the list and @Starbucks beats @DunkinDonuts !!! and who is @y‚Ä¶",44,0,1,1,-98.4170523,29.5170728
"716","gsunshiine","We are given two hands, one for helping ourselves and one for helping others. #GiveGood #StarbucksforLife #starbucks",0,0,2,2,-111.0937311,34.0489281
"717","GTMPayroll","Thirsty? Get $5 at @Starbucks for sending a referral name to us &amp; a $50 @Visa card if they become a client!‚Ä¶ https://t.co/6S1jxHHXZX",0,0,0,0,-73.8183804,42.844668
"718","GuruUnknown","RT @SteveO_Writer: First, #Amazon destroyed retail -- now, it's coming for #Starbucks https://t.co/RgMLjxKJJF via @ZDNet &amp; @jperlow #coming‚Ä¶",13,0,0,0,-95.712891,37.09024
"720","GW_300","We will be #meeting #tonight at the #starbucks #miamilakes #joinus at 8:00 pm #doitagain #gw_300 https://t.co/r3UfvJoREv",1,1,0,0,-80.3086619,25.9087056
"721","gymrat_cpt","Starbucks reward means a BIG GIRL drink! #extrashotofespresso #starbucks #FridayFeeling",0,0,1,1,-119.4179324,36.778261
"723","HaileyR43139622","@justcatchmedemi @ddlovato @Starbucks Aww so look at how beautiful Demi looks Ì†ΩÌ∏çÌ†ΩÌ∏ç",0,0,0,0,-86.0549863,39.4806055
"729","HansonFan73","The force is strong at my Starbucks. #starbucks #theforce #bb8 #starwars #thelastjedi #friday‚Ä¶ https://t.co/szDABP8yfh",0,0,1,1,-118.451357,34.1489719
"730","HappySadd","RT @Starbucks: We'd gift-wrap this tweet...but we don't know how. Get 30% off holiday coffee &amp; gifts, now through 12/26. Ì†ºÌæÅ https://t.co/mss‚Ä¶",63,0,0,0,-74.0059728,40.7127753
"731","Harokells","@WayneRooney @SimonCowell @Reuters @andresiniesta8 @AzizSFA_AlSaud @detikcom  @CNNEE @stephenfry @SHAQ‚Ä¶ https://t.co/ijyecY28Jj",0,0,0,0,-97.330053,37.6871761
"732","HarrisLeads","@monroeLAP @BrittonWayneNWE @Starbucks You bet they are!!!   Can‚Äôt wait to come back to see my Kindergarten friends.",1,3,0,0,-86.158068,39.768403
"733","HarrisLeads","RT @monroeLAP: ELLs are worth melting for here at NWE. @HarrisLeads @BrittonWayneNWE @Starbucks https://t.co/I6hJyz5sLi",3,0,1,1,-86.158068,39.768403
"736","hdiaz2686","Shame on you @Starbucks 
People need to be at home with their families for #Christmas https://t.co/Fga80B3br4",0,0,-1,1,-117.9047845,34.0127894
"737","hdyhshm__","RT @Starbucks: @blobyblo Your daughter is a superhero too - PUNder woman!",901,0,0,0,-84.5200332,32.3236754
"738","HeadhunterZach","RT @Erin_Lantz: .@Starbucks‚Äô CEO Kevin Johnson speaking at @WAFDbank CEO Forum with @BradGoodeNews: Key to successful transition from found‚Ä¶",2,0,1,1,-122.3320708,47.6062095
"739","heartstohold","RT @Starbucksnews: .@ddlovato delighted fans and customers with gifts from #Starbucks in the Windy City for her Jingle Ball performance #Gi‚Ä¶",31,0,2,2,-74.0059728,40.7127753
"740","heartstohold","RT @Ember_Tech: In the spirit of giving during the holidays, @ddlovato stopped by @starbucks in Chicago to surprise fans with her favorite‚Ä¶",22,0,2,2,-74.0059728,40.7127753
"741","HeatherBurian","A woman clearing off her car at the #Starbucks on N. Main St. in #Branford. Other vehicles lightly dusted in snow‚Ä¶ https://t.co/9DCh19UL6Q",0,2,0,0,-72.0995209,41.3556539
"743","HeatherMyers596","Another day at @Starbucks ‚òïÔ∏è‚ùÑÔ∏è#workflow #herecomesthesnow https://t.co/1qxicHEZsn",0,1,0,0,-74.4056612,40.0583238
"747","helloitsmerlot","So now it‚Äôs my turn to be completely blown away! What a wonderful thing to come home to!! Thank you so so much to m‚Ä¶ https://t.co/wb5iVftDfQ",1,1,2,2,-85.6023643,44.3148443
"748","helloitsmerlot","@lupis93 @Starbucks Hahahah I would‚Äôve had the same problem! The struggle is real!",0,1,-2,2,-85.6023643,44.3148443
"749","helloitsmerlot","@lupis93 @Starbucks Don‚Äôt worry they were happy tears! Ì†ΩÌ∏Ö‚ù§Ô∏è‚ù§Ô∏è",0,1,0,0,-85.6023643,44.3148443
"751","HeyAjaGirl","The tea is weak and gross and i asked for a second tea bag. Homegirl said there‚Äôs an upcharge. 

If there‚Äôs an upch‚Ä¶ https://t.co/Fxnm3PqkVI",0,0,-2,2,-77.0368707,38.9071923
"752","HeyAjaGirl","The @Starbucks at 5th and K is the worst.",0,0,-1,1,-77.0368707,38.9071923
"753","heydollkel","@CheyLuvsRosie @Starbucks @netflix DM sent",0,0,0,0,-96.7969879,32.7766642
"754","heydollkel","Done mailing my 2nd set of Christmas Cards now waiting @Starbucks for my heat to come back on. I'm watching‚Ä¶ https://t.co/dU8O2EzDNt",0,1,0,0,-96.7969879,32.7766642
"755","heynandho","@Starbucks @blobyblo Collab please",0,0,0,0,-95.7257968,32.3593117
"756","HiBritneyMonae","@Starbucks Yes Ì†ΩÌ∏≠ I love them",0,0,0,0,-116.419389,34.9592083
"757","HiltonBayfront","Dear #Santa: More #coffee, please! Enjoy $3 Grande Holiday Drinks at our #Starbucks on Fridays &amp; Saturdays from 3-5‚Ä¶ https://t.co/10uWFvmvpp",0,0,1,1,-117.1610838,32.715738
"759","HMDBID","It's #NationalGingerbreadLatteDay, and we're headed to the @Starbucks at 859 N. Highland! Where will you get your f‚Ä¶ https://t.co/eml8IMV4Bm",0,0,0,0,-118.2436849,34.0522342
"760","HMSHostSupport","@YrTrvlConcierge @Starbucks ""Sorry to hear this! We operate restaurants here, please follow &amp; DM us more details /‚Ä¶ https://t.co/M3h8pxQweH",0,0,-1,1,-75.6958018,45.4278551
"762","HoJack214","Video highlights from that day we gave away $10000 in gift cards with @AdaptiveTribe in Dallas #givegood #starbucks‚Ä¶ https://t.co/4SHcXSfNmo",0,1,0,0,-96.7969879,32.7766642
"764","Hookerstar","RT @ladygaga: Thank u @Starbucks &amp; @Spotify for celebrating artists who #GiveGood with a donation to @BTWFoundation, and to great organizat‚Ä¶",5231,0,2,2,-74.0059728,40.7127753
"765","Hooorayyy427","I keep@playing starbucks for life game &amp; I can‚Äôt stop even thou it cheats me everyday even for gold stars...Ì†ΩÌπÑ @Starbucks",0,0,0,0,-99.9018131,31.9685988
"766","Hooorayyy427","Are @Starbucks cups recyclable? Ì†ΩÌ∏Ö I believe the lids are...",0,0,0,0,-99.9018131,31.9685988
"767","HopeSRN","@Starbucks #givegood is easy when enjoying a warm beverage!",0,0,3,3,-97.092877,35.0077519
"768","HoraDelCafeWTMN","Ì†ΩÌ≤°Did you know: #HoraDelCafe counts more than 400 partners as members, with chapters in Seattle, Dallas, Miami and n‚Ä¶ https://t.co/UXgXTqNRb8",0,0,0,0,-104.8213634,38.8338816
"769","HoraDelCafeWTMN","Happening now, come join the festivities in celebrating our Western Mountain expansion! #Starbucks #horadelcafe https://t.co/W3w286J8aR",0,1,0,0,-104.8213634,38.8338816
"770","HoraDelCafeWTMN","Ì†ΩÌ≤°Did you know: #HoraDelCafe is a blend of three, single-origin, Latin American coffees with distinctive flavors of‚Ä¶ https://t.co/o11YofZPYx",0,1,0,0,-104.8213634,38.8338816
"775","HOUSEofCOCOLILY","@Starbucks why does your matcha green tea latt√© have over 20g of sugar? Why can't you introduce a powder with no su‚Ä¶ https://t.co/7tzgpOImxo",0,1,0,0,-79.5121101,43.7214032
"779","hshiau","I understand the thought but I didn't know the #wheelchair bound represented another #gender. WTF @Starbucks ?‚Ä¶ https://t.co/CVuPNYynQw",0,0,0,0,-74.0059728,40.7127753
"788","iam_zombiexgirl","Would be neat if @Starbucks for life thing could stop glitching out. It's not giving me my plays Ì†ΩÌ∏û",0,0,0,0,-79.3831843,43.653226
"789","IamNoahLove","This is painfully exhausting how rude these baristas in @Starbucks st @PennStationNY",0,0,-2,2,-74.0059728,40.7127753
"790","iamrobertrock","RT @MorganHoward: Over 150 People Tried To Draw 10 Famous Logos From Memory, And The Results Are Hilarious | Bored Panda -   @starbucks nee‚Ä¶",1,0,1,1,-73.790959,42.2528649
"791","iamwintermute","@coulsonandkids @Starbucks @clarkgregg Happy Birthday AC~~",0,0,1,1,-79.3831843,43.653226
"792","IanMacAllen","@Starbucks It's not my fault some literal bean counter thinks it's cheaper to stop brewing decaf after 10am than th‚Ä¶ https://t.co/rAxxIHsBjg",0,0,0,0,-73.9441579,40.6781784
"793","IanMacAllen","I love the inflection from the @Starbucks barista when I ask for a decaf like it's literally an impossible request‚Ä¶ https://t.co/6xgdZlGhIG",0,0,1,1,-73.9441579,40.6781784
"794","icecrystal23","RT @Starbucks: ‚ö°Ô∏è ‚ÄúGood is happening everywhere. #GiveGood‚Äù

https://t.co/FaH5HoECox",583,0,1,1,-122.2823421,47.8638853
